place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
19278,15334,16400,1978,30,403,W,NLD,c3dbe51c132c794302faf287c739b6b53911967b
19279,15334,15902,1987,20,361,W,DNK,acf071a761b16f74f6b0f59eb3f6fffb32133495
19280,15335,15930,1958,50,207,W,GBR,50934f20008ece0d5df0f7705f99752fd4994c60
19281,15335,16501,1958,50,208,W,DEU,0f3844cbf37cf37103b3910d800e00f1e25bfbd1
19282,15336,16691,1968,40,511,W,DEU,968a32da64960bf553dd0c63635524f7061585ae
19283,15336,16316,1952,55,726,M,FIN,a7d4b2414590de075c444043e254ad7510952c45
19284,15336,15746,1957,50,1780,M,USA,699ee0a3d4b34d1f0dbaffc17ff1d98d13558f25
19285,15336,16263,1969,40,3822,M,DEU,808e453c5260403b980dbe0e93886a067d3c60bc
19286,15336,16508,1972,35,430,W,NOR,88bb5fb87f404de3a81d169c85791d9224c2178d
19287,15336,16079,1962,45,3086,M,DEU,fcd3271494c9c20c302fc3e8b8489a81fa68be4f
19288,15337,16472,1968,40,3823,M,DNK,1640c2b1dff0479fe50b02df5773049499a280c4
19289,15337,16658,1972,35,431,W,FRA,a8a35cefd1754a079c2a17b87b1cc19739b55f4e
19290,15338,16805,1984,20,362,W,DEU,15fb7056c560a81acd6aa7b95b530e76b6541246
19291,15338,15864,1960,45,3087,M,DNK,312f72e3233bad030f7e7df035005e300476c0b9
19292,15339,16162,1949,60,265,M,ITA,b007d4d653d1cf6247b0e60fcd188ab2784c4b6c
19293,15339,15774,1970,35,2979,M,DEU,55d3deb12d8d6d2f00dfdb95953bbd9f49bd89d8
19293,15339,15950,1963,45,3088,M,GBR,6646b79d90699e9711f5ddac3a614f2120cb8e03
19295,15339,15825,1957,50,1781,M,DNK,e5b01272fbe3df292628389c02b61cdbe1f986c4
19296,15339,16584,1973,35,2980,M,DNK,5205658591787efa652e9d1e880c6730ca91e85f
19297,15339,16205,1969,40,512,W,DEU,676646cc6afb2fd963aa8a5539440dfdc0d09079
19298,15340,16269,1963,45,3089,M,IRL,04899a00c35e520d87e51bd06484128ba9981311
19298,15340,16041,1955,50,1782,M,DNK,df8eb7adb6d92cb3992a37b4fbad9cc7fe207b55
19300,15340,15567,1967,40,3824,M,DEU,ea2a2850d5ff8945ea4a6ef3b2a7ee2d91106655
19301,15340,15569,1963,45,3090,M,DEU,a80ecce9486617f1a5d85e3c8cd68545a7a063b7
19302,15341,16318,1987,20,1869,M,NLD,829671a471688c11ccf93223a13053952b835914
19303,15341,15780,1976,30,2204,M,GBR,b54e75a1063e6fd15b997cba1457fe667c056220
19304,15342,15792,1981,20,1870,M,DEU,137c19fabc4a8a560e2f48198bd02c92c0afcb3c
19305,15342,15871,1958,50,1783,M,DNK,2ff504da168e56c7c81e1e9a1a50778c9d9f2bc2
19306,15342,15805,1969,40,3825,M,DEU,6fef28f3a5381c73c3cd6cf252970bc10fa6e2fd
19307,15342,16568,1950,55,727,M,FRA,01001cd472a2c4cad193244cb807963e3f03b0bb
19308,15343,15695,1976,30,2205,M,FRA,44c5e459ec29e918ce158caf4dd56a603eff33f6
19309,15343,16012,1965,40,513,W,BEL,1633cd78a81fc0297a7622bbcc725d18a387a103
19310,15343,16237,1967,40,3826,M,DEU,c8f4f586eeb557f00da4dc9ea3b78dd5316ea474
19310,15343,16185,1975,30,404,W,DEU,e16118ec64e75a8fd4db58aecc51b2dddda08d78
19312,15343,16184,1963,45,422,W,DEU,95b964c15a6db0dd69fdc73c6ef2584ad7707b36
19313,15344,15879,1963,45,423,W,CHE,bdb9afa7030ee2d908e616e18100110f9efcf38c
19313,15344,16343,1967,40,3827,M,DEU,7ff0b83753c0c3a7203092ba1aa3d17bfe4f9671
19315,15344,16163,1954,55,728,M,DNK,3651e79827032ce41a104c9e273b4fe1c31d16a9
19316,15344,16192,1958,50,1784,M,DNK,2cc66cead2845416ce534ec6c6fbd026a26c5f9c
19317,15344,15888,1964,45,3091,M,ESP,15c89fa473a4c40ee4beb7bc3f0c534606a8e66b
19318,15345,15463,1949,60,266,M,FRA,0d7b74fec8d861a189642526848facf7256b5dd8
19319,15345,16536,1985,20,363,W,DEU,0adefe3444c7d89fe762caa51f36162c40cc59c7
19320,15345,16273,1961,45,3092,M,DEU,8a09cd3f61304a45a7510b9954ecb7c2e913af97
19321,15345,16657,1958,50,1785,M,BEL,ecbbe1a4b2ffe94193f314b4276788e0c77ac123
19322,15345,15916,1958,50,1786,M,USA,44dc01052d5c64485984a5a05416efb909c6d4ac
19323,15345,16058,1980,20,1871,M,GBR,241a7b1a86b3f8ea094d6e6346d6d09851abd342
19324,15345,16497,1959,50,1787,M,DEU,70c8d8d1b9350878634d0ea1df4afd9dc848927c
19324,15345,16162,1958,50,1787,M,DEU,c586f5f35edb96d2b3952a79d2946c40faa4f58e
19326,15346,15911,1949,60,267,M,DEU,95823ff78364445009f7f33f979b26cfff56b3e1
19327,15346,16537,1981,20,1872,M,DEU,0c6099210b1c607950700bb1a7232eab2fc28301
19328,15346,16226,1976,30,2206,M,GBR,e7648ad4dc42e4b9429a0203112be481628e231b
19329,15346,15875,1974,35,2981,M,DEU,5817f58c236524c5416c6b7dcea5753d3d059e59
19330,15346,15691,1980,20,1873,M,DEU,bc307dd86de657e9db0ca47a186159eaeb904009
19331,15347,15494,1967,40,3828,M,DEU,53dd3adeb394ffd1a91886f9aa7b68634e48470a
19332,15347,15860,1971,35,432,W,NLD,42ce185591c33bf7118ad8c1fb51bac6f1c5618b
19333,15347,16182,1977,30,2207,M,JPN,98d9e0dcd65e5a67bb7791c7ea46a76c9a3d1f6d
19334,15347,15611,1978,30,2208,M,DEU,f7f35c2fd8bc93999b0e393e91dccaf9339122ad
19335,15348,16599,1984,20,1874,M,DEU,552660ed4c351c31c1573f138fcefd2632addfac
19336,15348,16141,1978,30,2209,M,DEU,1f930058765f4febc7c352c731d45453bc872d85
19337,15348,16041,1977,30,2210,M,GBR,6afa4a2e2156c5f91a7687a6f8a9627ea05e9956
19338,15349,16150,1970,35,2982,M,DEU,7484169da86b23dfc0e44a62aa81d8af2584316b
19339,15349,15611,1983,20,364,W,DEU,3eb3c90b0ed602f1040a7b40684d193436e63f00
19340,15349,15905,1973,35,2983,M,DEU,687dfd6706d46f71681b25a070fc9e98f33b968a
19341,15349,15815,1976,30,2211,M,DNK,564743f938147fa7cafec21de9dbf48397848db9
19342,15349,15940,1959,50,1789,M,AUT,187b4f2574a04a3849cee23f83eee0571737df69
19343,15350,16312,1949,60,268,M,ITA,0cb6c4b0d40731254306307c8981aefc09b847ae
19343,15350,15611,1973,35,2984,M,DEU,24acf7f212db3d7e9e0d138023d675398b15477b
19345,15350,15683,1960,45,424,W,USA,c0acd754d7ff877c2dedcc5b1ffa833986bd90a8
19346,15350,16127,1982,20,365,W,DEU,e6c2f6c6382c93ed670e269b0a9455d1c3e4ba95
19347,15350,15660,1956,50,1790,M,FRO,e4021e555bb3f4838eee1a46b6ee746af9883c34
19348,15351,15596,1959,50,1791,M,AUT,e34911c9e81aed376d259860fc3a9a39bf895c2d
19349,15351,16114,1967,40,3829,M,DEU,9fdec9afc2d9ada8b94e01df81670e3f5922b2f9
19350,15351,16086,1946,60,269,M,GBR,ef048ae40a827717e9cb1881df2b8dac64f203ba
19351,15351,15965,1974,35,2985,M,ESP,c43b11cde738a4e563516f205c64f6f0f7991e87
19352,15351,16119,1962,45,3093,M,DEU,51c8d63a7ab3139cbcb8f53a0fc0f0bf60382b8a
19353,15351,16128,1982,20,1875,M,DEU,705810c01853501c548d4ef1ba5330d31ad1cf2e
19354,15351,15561,1968,40,3830,M,USA,cda64ab5435124918380c40349d52753727be9bf
19355,15351,16014,1949,60,270,M,DEU,b0b360fe3adad08b9a4c414e65c5a1443cb05564
19356,15351,15610,1967,40,514,W,DEU,5ef3b908b4ac5807b80383796053f73a5b51a8fd
19357,15351,15864,1973,35,2986,M,NOR,c283f2f219a608396e713459a021dd21d5ef7005
19358,15352,16021,1964,45,3094,M,DNK,fc1bdb3d55495b45327baad406ca45f55312ffd3
19359,15352,15723,1964,45,3095,M,DEU,95993478b5248aa209561684111526fbcff74f73
19359,15352,15723,1968,40,515,W,DEU,c149373150e072e9ff06cccf8a8373764f9b0b57
19361,15352,15652,1965,40,3831,M,DEU,b422e866d584d8b654b73a0a9313a4143703bee1
19362,15352,16409,1988,20,1876,M,GBR,020146f162b87b76bae6664da4ced5029d6b096a
19363,15352,16470,1965,40,516,W,ESP,d180b185444b19b91a3dda042ad9354cc9622295
19363,15352,15715,1948,60,271,M,ITA,48d735f97ce53bad68d1dcca96939cb25d13ac0e
19365,15352,16138,1958,50,1792,M,ITA,0303b5a0a5393eba53f76b5a0e0c22c44c5f6cb4
19366,15352,16115,1953,55,60,W,DEU,c5cc1b9d4e636b32d9b79f95ac9a08ad9419e4cb
19367,15352,15847,1978,30,2212,M,GBR,78eaf4f0546ecb6ce9a801b99e476c4cc6b6a976
19368,15353,16724,1950,55,729,M,DEU,03283c7efeef772826c4b59eaa68f1563edf4713
19369,15353,16235,1984,20,1877,M,DEU,b1c39faf2140cbd99bae706adce0d8d148d31ed9
19370,15353,16009,1963,45,3096,M,DEU,364ad62af2c2f70a704989a2822993c75103ae63
19371,15353,16457,1974,35,433,W,DEU,baaa54c555bbd4d3d005f70781b191642e7bb5b6
19372,15353,16285,1987,20,1878,M,DEU,73a9221ee5e1935f2045ca6a4a6b5e09343e83ff
19373,15353,16426,1981,20,366,W,VEN,570e9535f708b814568cda20b717389885d0a634
19374,15354,15862,1979,30,2213,M,DEU,f1940ec0216a146b083ad4582c65b3a639844608
19375,15354,15655,1966,40,3832,M,DEU,cbcaf047e037d5f285f64f1c438ff5f5cbed8ed4
19376,15354,15714,1967,40,3833,M,DEU,dcccd2ff183c359885c8fd022622034617aa55ae
19377,15354,16308,1959,50,1793,M,DEU,9cc41dd5345cc49de19ab2e6fe1d52b13631896d
19378,15354,15880,1959,50,1794,M,GBR,233b64b8dd786d578ccbd7289b97e55c5f2c142c
19379,15354,16229,1968,40,517,W,NLD,6f44ca2ea6a60ba7863a4ab2fff6580492af0d6d
19380,15355,15760,1963,45,3097,M,DEU,70e1c0d835a58a745be1a433ef9c83fc2580e93e
19381,15355,16540,1971,35,2987,M,DNK,ca0454b2187e459de8a7da088bffb94fcf8cde7f
19382,15355,16061,1964,45,3098,M,DNK,f144ec05ec78bf8f82d1118744b611d214f049ff
19383,15356,16562,1957,50,1795,M,DEU,6dce8531e60f0c1f3629d6f8c7089c78857c0e9a
19384,15356,16596,1991,U20,58,M,DEU,4080a8dc8c0838c476b9ab29fae7a1e94368e3a1
19385,15356,15851,1955,50,1796,M,NLD,0120aa69dc31512265a3282d8721dc6e43228834
19386,15356,15762,1962,45,3099,M,DEU,c8e729e9ec4949ae6935bee21fc957dc2f10d08b
19387,15356,16086,1958,50,1797,M,DEU,4a9309e0376fe1b8a7d75ad98eb62147ca03ce32
19388,15356,15443,1972,35,2988,M,IRL,a89ec34aabb333fa46d410f0afcd9af780d142cb
19389,15357,15847,1979,30,2214,M,DEU,9369d450faf5395e703f8da34aa5737f9164ddff
19390,15357,16545,1947,60,272,M,DEU,e069940b7355b835388cae2bf007a7891bb1958c
19391,15357,16437,1954,55,61,W,DEU,0e1a50810b6dd0ed774b903076c1a90c58519714
19392,15357,16629,1954,55,62,W,ITA,4242e8b55ffd7eee733cc3f0a1194519eca6a715
19393,15358,16145,1962,45,3100,M,DEU,7ff909b976fda27d42bfa6e802107c3c10cdd409
19393,15358,15912,1970,35,2989,M,ITA,698aafa4d4eda816cddfd44cb97ed938f6ede5f1
19395,15358,16108,1979,30,2215,M,GBR,5876e4b42374c129ed8eb12f15fbf377051d6082
19396,15358,16632,1964,45,3101,M,GBR,4d68c3d88e8507ac62cb35f71da08ecad3295351
19397,15358,15732,1969,40,3834,M,DEU,1dbf04a861404c9e24985e1fdcec2f697cbfbc39
19398,15358,15521,1967,40,3835,M,CHE,c0b8984eefebea3ca400d19141a97d953cb06d54
19399,15359,16215,1957,50,1798,M,DEU,6c563384fbebbe083656720afa2e5e8bd75ddfe5
19400,15359,15883,1965,40,3836,M,DNK,e9c7a41efd810afa7c1c87aa96d129a271189367
19400,15359,15958,1967,40,3836,M,ITA,ad7fff0f3b30890250d4bf91e42c6e439a1451dc
19402,15360,15679,1965,40,518,W,BRA,2ffa2c874b4fcbc0905cc0319e04a71120ced01c
19403,15360,15506,1967,40,3838,M,BRA,52eb329b33634c2106e2aace756145d60df627d8
19404,15360,15998,1953,55,730,M,USA,838e4dd22d7930d8881d10448ac4477418cf681a
19405,15360,16077,1939,70,13,M,DEU,9311aafb61ddbe9ad1e09982120ac3f0df4a3257
19406,15360,15412,1953,55,731,M,POL,bd5912668b7cf5ff678910f8a59a76d87dcedc88
19407,15360,15775,1972,35,2990,M,GBR,a9ee42ca0b95c9adcd555db1bd6e2dbdea5a5e22
19408,15360,15931,1966,40,519,W,DEU,606605850c813c4cdfa8e5a9adcc83badec29621
19409,15360,16090,1980,20,1879,M,NLD,3ef211e28ea8dd394f1e67ffb704f224e133736b
19410,15361,15984,1962,45,3102,M,SWE,eab1e02f750882ccfe3383d7a6f1643524f61a65
19411,15361,16612,1977,30,2216,M,GBR,ba5625a6e4b27bfd07f476af1c91c0cfb428bfde
19412,15361,16358,1967,40,3839,M,DNK,396d96ab51c6ea75f5bcf6103b0cfce05abf0520
19413,15362,16518,1969,40,520,W,DNK,68eb6f362cbcb9efc86dd8d86f65819f3a54e7f7
19414,15362,15713,1961,45,3103,M,DNK,2aaf7c1507dfecafc68ee2a9e09abbf11bfe1934
19415,15362,15727,1963,45,3104,M,SWE,7309fad3810b626d59d543ce006f055452639cb9
19416,15362,15963,1963,45,425,W,ITA,276a87a953fa7f1ba8d1c37848617cdf7e40303f
19417,15362,15520,1984,20,1880,M,BRA,5adb1f62c9fa0f71e2632c7e49707f39566797c6
19418,15362,16665,1983,20,367,W,DEU,e0535e9a84fe183f2e475fbef8d4deb8f0b0c7d0
19419,15362,16255,1967,40,3840,M,DEU,c1b13ed4867fd02fcfe3cc98fe14b7735c54e00b
19420,15362,15887,1975,30,2217,M,DEU,0b5557815d9987556a587910458cb78f36c7b6ea
19421,15363,15677,1951,55,732,M,DEU,c9e3721c4dfd1a20dc684fbd57954cde1e22fc71
19422,15363,15708,1970,35,434,W,DEU,6d4dcdea87c79202c97d60627e7ec38734ea68e8
19423,15363,15492,1953,55,733,M,DEU,e04f286384cf54dcb7eb67f3cce873decf08d063
19424,15363,16145,1967,40,521,W,DEU,6e282ff117e786f99ec7157103389c2e83e4175d
19425,15363,15833,1971,35,435,W,ITA,a3709f8b26f3ef2c7bb226c98c963861591f1659
19426,15363,16335,1960,45,426,W,DNK,046558373815627ffb4798d7019f120a291225ee
19427,15363,15987,1944,65,3,W,DEU,3b3bf5f532c09f776e623f3d92e22c0752807212
19428,15364,15879,1972,35,436,W,DNK,a75c118b9b70769879ba2f474a9ebb4b7299f054
19429,15364,16585,1976,30,2218,M,DEU,56e03027a177999a5d0f736785141983ddc10e78
19430,15364,15533,1978,30,405,W,DEU,77bd5a22b10956eb39183db143bbf5b31996ab01
19431,15364,16224,1963,45,3105,M,DEU,1a9de08e6c9d0d659e24e78b19cf0cbad2064893
19432,15365,15632,1981,20,1881,M,ESP,e1b6716e11279fda9a653721f8f3531163fdad98
19432,15365,16333,1979,30,2219,M,GBR,2616517b6d737fb4a0c422c0abbc65cf62cfa5f0
19434,15365,16207,1960,45,427,W,DEU,2c3fd2636f6d42914aebbdd527e36250f6d24887
19435,15365,15788,1958,50,1799,M,DEU,3dc0f8d0e949830eced58b90875b075d57c0f782
19435,15365,16342,1965,40,3841,M,DEU,9f00ed0286c5b972e19f059e8920506fbb49383d
19437,15365,16170,1974,35,2991,M,DEU,c30c2f086cc863343745fd67e66d93890fa20ff5
19438,15365,15713,1967,40,3842,M,NZL,109d071e52243bfd27cfbc3db854a9f1903b5a47
19439,15366,16537,1975,30,2220,M,DNK,af5806f4fd9245f03d493314dc01453d7ed4de8a
19440,15366,16342,1967,40,3843,M,DEU,259c4ebb6748b17c259019ad4b879a3aaba309d6
19441,15366,15810,1957,50,1800,M,DNK,6dc0e36b33e318603fc82630675fb56c26cf3ace
19442,15366,16549,1971,35,2992,M,ESP,c3c435924b2f71abb2c445f50515539acddc7dc9
19443,15366,16210,1950,55,63,W,FRA,693e3d46c16db3f0f116d2e0ff72c99fe9f89992
19444,15366,16253,1970,35,2993,M,NZL,4be1077343b67785519d5373a79b75aced5e28fa
19445,15366,15774,1961,45,3106,M,DNK,448d8060a5f86116f5fc003d931210894e2245c6
19446,15367,15886,1982,20,368,W,SWE,f0c46d0db2d47c05991d7cb8f451041449399584
19446,15367,16518,1958,50,1801,M,DEU,01830f3a5b29f49ceb8bf789d8a970bb2c1982f1
19446,15367,15885,1960,45,3107,M,AUT,a8b87b02bd20690ee8aac404927e5a3de8f92a00
19449,15367,15663,1956,50,1802,M,DEU,db4f0d98a35838d16fe9668e2c55062f02dadcbf
19449,15367,16241,1963,45,3108,M,DEU,59ed98a495c4c7bd7b8a74f6bb1bc054c8569189
19451,15367,16415,1960,45,3109,M,PRY,d5555fa3810d3383d6aac78286e5db5f405299ff
19452,15367,16797,1973,35,2994,M,DEU,35cd8980b9c96b94b3cf6092814520f96fe7e5b0
19453,15367,16142,1958,50,209,W,DEU,8b5cf2a535dc6c9c9ff4fcc98053626e4c8d3cff
19454,15367,15899,1967,40,3844,M,DEU,e9bd43b65c2d46a3a50d431899427ed5ef8719fb
19455,15368,16031,1970,35,437,W,DEU,af1f1e93efcf8933ead29fd1d4e3b47c7d11d5b9
19456,15368,16640,1972,35,438,W,ITA,65034c5c148cfd5881ff28fe610432cec051e3d2
19457,15368,15647,1980,20,1882,M,USA,f09dcb43e99e840cf194f5cd1926b2b4fc332c7c
19458,15368,15907,1967,40,3845,M,DEU,bd3082e0d801c55f6c9955b78d3d267bf33b91ac
19459,15368,15689,1973,35,439,W,DEU,d6d79afeb0549f7fec6e4c874a5b38fd69c3f9ac
19460,15368,16640,1969,40,3846,M,ITA,9267ec9981fa24c3458c4925f52bdc800899572b
19461,15369,16184,1964,45,3110,M,DNK,54f713d0ce0da432c09720195c3294d4d193364e
19462,15369,15768,1968,40,3847,M,DNK,674bfb9e6e77d02334d9d1ce4ccb1cf5ac4f684f
19463,15369,16305,1964,45,3111,M,DEU,cb68597cd107ae3182e6f352b2f18ceff7b85368
19464,15370,15721,1959,50,1803,M,BEL,91afd3999ddf17c9781239cba565b212d07b9b87
19465,15370,15940,1970,35,2995,M,SWE,e6702bd2f66e19c333d2022cb747e6de7fd3fc95
19466,15370,15680,1952,55,734,M,DEU,bad7bd7fe7be258b5e6bbab793d478b2afbf3d76
19467,15370,15432,1957,50,1804,M,HKG,1717c782188f5ca77f2542673a351ad45dfc3be9
19468,15370,16200,1972,35,2996,M,FRA,74c6915e46a5121b352717766293058d3cbe29d5
19469,15370,16058,1963,45,428,W,DEU,2f3ef53d38c30a2aad4f39cc227bb22a7c0a2c35
19470,15371,15885,1970,35,440,W,DNK,4ebdc19a5e876bb51a4ab4262c46e1c6b1c42f77
19471,15371,16634,1955,50,1805,M,DEU,368163d29ceb4c4ff32c5fd1f076a0f8c35303ef
19472,15371,15787,1980,20,1883,M,DEU,a4ce9e017e1e28ddb4c06e1c82032a0613982787
19473,15371,16257,1963,45,3112,M,DEU,ec8997b8525693c26ab8cce59c0ece438c6d954b
19474,15371,15918,1948,60,273,M,ESP,541e586b6e1a79d475f7c1e0f48006fa9da1f02f
19475,15371,15886,1961,45,429,W,DNK,882d2023a29fdd7ba4417ddbb5b03831f8653520
19476,15371,16077,1948,60,20,W,AUT,8a6444cfbb16ed78fce6227c7422d5e3b2a92935
19477,15372,16207,1980,20,1884,M,DNK,697df6fa6e189d67d40514424a66c7bf79fea212
19478,15372,16074,1969,40,3848,M,DEU,597801e6f9189940b7b6abea09c8f7bba3109d72
19479,15372,15930,1971,35,2997,M,DNK,f203e36ea9f028bc33c4091d33455944d6b2c869
19480,15373,16018,1974,35,2998,M,GBR,f89f7fe2b8bb7337fb897661b7acd2460c754d1f
19481,15373,15924,1969,40,522,W,DEU,b786a90b64cbb50789c984d4e4324d32cec3b029
19481,15373,15800,1966,40,522,W,DEU,b9c7c380cf7c43a76ec69f82883f16a33a821682
19483,15374,16149,1957,50,1806,M,DEU,adb10ed32f8a388a9834e4957dd094b39c3044b7
19484,15374,15644,1949,60,274,M,DEU,df640c40eccd5b4b4077abaaa206b84315ab696e
19485,15375,15830,1968,40,3849,M,DEU,a1c9f2aa19d6ea1b12997376be1380daab416d16
19486,15375,16343,1956,50,1807,M,DEU,32849e2b6e1f94d23c0eb23117bf124b899b86c2
19487,15375,16589,1959,50,210,W,DNK,a2f0ee94a426ffca698ca24f6d1c85604b51c354
19488,15375,16335,1957,50,1808,M,NLD,aa932e07327933637170c681a146fdd6c3f60ff5
19489,15375,15636,1960,45,3113,M,DEU,38c000e6ec7106be8ccc1b78b180a20435068e59
19490,15376,16012,1959,50,1809,M,BRA,6bd10ac5774b759c20dbd204e21efd1c60ba0587
19491,15376,16158,1968,40,3850,M,IRL,6532904b1b9df7e852aaabd468af38aae082100c
19491,15376,16232,1981,20,369,W,FIN,14142d59f6ade0161142052df09709d6cf0e7888
19493,15377,16158,1963,45,430,W,GBR,f0ccf4e4e2692f4c62309b56f9b1c2419f0b0a6c
19494,15377,15859,1962,45,3114,M,CAN,decd918ccb93efda1c1acb75bdc4e6c2f487c271
19495,15377,15938,1964,45,431,W,DEU,673671b0e7176e11419156399930142cba4d93dd
19496,15377,15821,1970,35,2999,M,FIN,2c9b80b8ff8c4104ed0166007b5135c57670d9fd
19497,15378,15885,1956,50,1810,M,BRA,feac38ce571fd45786771c42dc567afad7f86d29
19498,15378,15727,1969,40,3851,M,DEU,05df6dfbc4e0220b4e00429e81e7d505635d8fd5
19499,15378,16313,1985,20,1885,M,CHE,e10e4e13aab2a04e59c9593d388300cc8018cb90
19499,15378,15532,1970,35,3000,M,DEU,90d945e1ee5d5071b8c674d66e9a0afe051b8a47
19501,15378,16225,1972,35,441,W,DEU,9a753738c7fd8b0deb042381959a3691fd6a7899
19502,15378,15711,1968,40,3852,M,AUT,e4fda873e2bfed8305080d461f056af819c2bec2
19502,15378,16173,1965,40,524,W,DEU,8e52d456508176a9e5c5f7486fd11d37fcb57fdd
19504,15378,16305,1957,50,1811,M,FIN,16ccf6e4b97654198ec80d3f5e97037fa49a0168
19505,15378,15866,1965,40,3853,M,DNK,955956f9263ba7749c2596a42195e3b29a09cca2
19506,15378,16269,1977,30,2221,M,NLD,72e55b5f53723be3fd77a18e5639a44cfa7c6418
19507,15378,16449,1978,30,406,W,HKG,ce05e08e188e8545c93b71322440cd040607e3b0
19508,15378,15919,1960,45,3115,M,GBR,3eb4cb07b73c1ade29d388bf19d644bb00bea815
19509,15379,16055,1976,30,2222,M,FRA,44040bf41cd733334e76ac7c5385edfe8d78808f
19510,15379,15806,1955,50,1812,M,FRA,ae15cd076c1e2f070366145266d5f34aac44b604
19511,15379,16604,1976,30,2223,M,BEL,69bc9bb3b887879509990458a689cf84a5a96514
19512,15379,15635,1967,40,3854,M,DEU,072937e343b743e47e4b0e3c268f2b0b1fe6fd13
19513,15379,15830,1973,35,3001,M,CAN,ae3364485ab83724a91ecccc87d6932f75e90914
19514,15380,15635,1969,40,3855,M,DEU,2e21aa29b6f872aaa31e400add19944f257f002d
19515,15380,15740,1964,45,3116,M,DEU,95419ca98a2b5ba56dd42dc2fdcc9a93ba1b9f0f
19516,15380,15778,1981,20,1886,M,DEU,90083c11529b37a3f6da95e5dbbd4419c9cfa2c1
19517,15380,16286,1977,30,2224,M,DNK,86a0fb171e33dd9f278cb90bb2b7ba5c3dd8ad68
19518,15380,15957,1954,55,64,W,DNK,7184a68b6af08cf538c3bfe31699c95651b49532
19519,15380,15681,1969,40,525,W,DNK,55940dc14c5f988c8f13c283bf468814b7a9c9f6
19520,15381,15681,1971,35,442,W,DNK,cc143593592fc194be779e4627ace16fe2c33000
19521,15381,16291,1944,65,70,M,DEU,baeed0e68b81f020d56396357fa4e91bf298d703
19522,15381,15836,1967,40,526,W,DEU,119411d7d8d05c5792865631ff58db872b7b5a62
19523,15381,16515,1968,40,3856,M,DEU,cbfcd762610eed9a50199b0e107bfc1392a09bcc
19524,15381,16389,1989,20,1887,M,DEU,ec9903bc50f866212a707e17d2f087c17030934f
19525,15382,15965,1965,40,3857,M,DEU,029850386b06cc7af1a4be0845b9eaf4319fbdb5
19526,15382,15442,1981,20,370,W,DNK,54533989286259b91af15ecd27e3e145be878033
19527,15382,16162,1982,20,371,W,NLD,a12ba1c2a011d1335830b56ec642b138479f118b
19528,15382,15764,1966,40,3858,M,DEU,e26ec562789611a89d1ea27ddd3e4efa751384fb
19529,15382,15976,1953,55,735,M,NLD,fa7166e58111a5957529bdaef4cce8b595cfbad4
19530,15383,16133,1973,35,3002,M,DEU,007f9131109996bbba306ffa056da598af5c810e
19531,15383,16049,1966,40,527,W,AUT,264d4f1c00e578afdac3007ee4d4c17db1b4e9b7
19532,15383,16430,1955,50,1813,M,DEU,3ba567d4cac14b1938d891a5a1e542092e7d6007
19533,15383,15758,1967,40,3859,M,DEU,26ad5827bfacad99dfd227f1a988eb6fa7f805ef
19534,15383,15837,1967,40,3860,M,GBR,916d00d0b1dc1d6aa79577838df7b5073303af7a
19535,15383,16236,1976,30,407,W,GBR,d35380cb47a18d3facc875486d726aac5f503e4a
19536,15383,16240,1964,45,3117,M,DEU,3f50649ccafea0cdcc220a317d77a3b77448a7ff
19537,15384,16344,1967,40,3861,M,DEU,e0d3cb6ad9ad68eb96bd0f3d5ce3e44f523d3a66
19537,15384,15959,1978,30,2225,M,DEU,1b6f0c76f4677dfd2f03a662382a2d93b871cc0f
19539,15384,15825,1965,40,3862,M,DNK,ad3aba5ce3bdd8e7fa2a20578d67ae7f6a0773a8
19539,15384,15950,1984,20,1888,M,SWE,7065a68080a3dd14c8a9d6ca9721538877a020fb
19541,15384,16433,1970,35,3003,M,ESP,8347f41b3ac1ad8e9db5143cd76000b52621d629
19542,15384,16185,1966,40,528,W,DEU,4deb27649ce4a7d19a6634df86f853016a82395b
19543,15384,15862,1964,45,3118,M,DEU,89d6e1e3026f3459ec6332e4084565d22313bdd9
19544,15384,16104,1958,50,1814,M,DEU,09daecc3c8cdcd4ff8d908e09698049c9c276a91
19545,15385,15843,1947,60,275,M,DEU,ecb20fd66b679cb64b27db873eb2bf7c0fb0295c
19545,15385,16042,1986,20,1889,M,DEU,78ad6cc892b744b988d88686de3d09265cd282dd
19547,15385,15713,1979,30,2226,M,DEU,18278968bb0d1011daeb14d03500d38aa37d3a2c
19547,15385,15769,1972,35,3004,M,HRV,0c46d7c9b1f5ede86a6f113a60df0bbbe0766925
19549,15385,16155,1980,20,372,W,GBR,669e174d5e89dd0ef089a5c18f0bda41a357601d
19550,15385,16185,1978,30,2227,M,GBR,b079e317791119a147b5d7ebfde9567080356c27
19551,15385,16282,1983,20,1890,M,DEU,b68eae77a2c23830ef377ef7d2bf79eee56102ce
19552,15385,16210,1968,40,3863,M,JPN,97f4dc59b637aec60e18453861e81e6e024510bc
19553,15386,16282,1958,50,211,W,DNK,0a67b627d45ea59d6da10ba2c3213f6c8834ce84
19554,15386,16628,1963,45,3119,M,DEU,85aa1cfe3262d5af2aa2a3f4cee0595b26afa7e5
19555,15386,16189,1976,30,2228,M,NLD,e6afe516a9f7c10d4b94b1420d8892d02d357f80
19556,15386,16232,1960,45,3120,M,ITA,a1c64329f07bc760e7c4d51af4952816724928ac
