place,netTime,clockTime,yob,ageClass,acPlace,sex,nationality,name
19117,04:02:15,04:21:45,1962,50,2104,M,DEU,c699ec6f8bddf0a471c63f088917d5d175f0af8a
17811,03:58:50,04:13:02,1961,50,1925,M,DEU,b290a53e0d032143d054c77d8f488c75cc4b4d40
9012,03:36:11,03:47:09,1959,50,930,M,FIN,f4b1113b1a95b175d176389eaf638bb50bde52ea
30106,04:43:42,04:59:12,1959,50,3272,M,MEX,77a32e5a6397684a684a3e3edc3bd1694fefd1cd
8629,03:34:48,03:39:58,1959,50,885,M,MEX,5dff7bcb84225ec0c5b374a5068992b3d01446c7
11077,03:42:25,03:47:39,1963,50,1179,M,AUT,1e058db9ecf375fbd1b576ee23da60e9ce3063bd
22970,04:14:51,04:29:32,1960,50,2523,M,AUT,6fb0161750f393e290e3dc7bebd24c9f1d818f69
7059,03:29:37,03:40:16,1961,50,682,M,AUT,2c137e20116bd4cb99c0721bcb4a0f691cb773aa
24242,04:19:25,04:35:24,1963,50,2662,M,CAN,308a8a70c12d2ed4c0a793064e9a6faa92abbb8f
34052,05:12:29,05:38:57,1960,50,3612,M,DEU,285ae9468b9c3869e343384d1384012d2af22565
19405,04:03:08,04:21:14,1963,50,2141,M,GBR,f7c5664a37dc3f36c200578cbeb494982171c322
13839,03:50:03,04:03:54,1962,50,1493,M,GBR,04b7e7bbbf27b780ab7d4b15707492d729f3ae68
17812,03:58:51,03:59:56,1959,50,1926,M,USA,6fe9ddf03e17676c8216d77debdea1e00c6aaf83
14929,03:52:53,04:06:50,1962,50,1609,M,ITA,3b0c8c9097b7b586e1672c870a746c2cd5a656df
23412,04:16:26,04:29:12,1961,50,2570,M,NOR,778d8895773e650c7c0eca59ed9c482b6ad59ede
12036,03:45:07,04:09:11,1961,50,1284,M,GBR,d35289b7a402dcdfd120f9a3f6ea2ac594def1eb
5997,03:26:23,03:28:45,1960,50,556,M,GBR,14d76377da77ec66e8c9bfab487c0867addd3d7a
24038,04:18:39,04:32:30,1960,50,2639,M,ARG,21500f1c82f8db00254bf44bf36ec1cdcde173d5
23222,04:15:47,04:29:56,1962,50,2550,M,AUT,999364f59192b9d99e36a497fbf50539551407a6
15943,03:55:12,04:12:14,1960,50,1718,M,BEL,8128af650c1aa60bcac402ff7ac5a61e64658893
17496,03:58:15,04:12:50,1960,50,1891,M,DEU,aa096c13da08dbe58dcbd870984126025416e1b5
10935,03:42:03,03:56:59,1963,50,1165,M,CAN,72440ea1bbd3553157ceaad764f5df7c0443b265
21931,04:11:28,04:25:35,1959,50,2408,M,DEU,32f5e67d33dbecc48ae81425eb766d5c9a4999fa
27646,04:32:00,05:00:27,1962,50,3032,M,DEU,d7a527c5dae540b5153c0175d70e539a1525e8bb
16967,03:57:20,03:59:18,1961,50,1834,M,FRA,a989e07992b65bb4eaabd2ffe02314d8f0220035
21951,04:11:32,04:25:39,1960,50,2412,M,FIN,dfa3d97e6d8fec7e6738b65bfb2db52937955711
28246,04:34:38,04:53:17,1961,50,3090,M,DEU,7b0faf21cd4e8ebb5f072aaf97b11ecc27f26373
16135,03:55:38,04:13:08,1961,50,1737,M,FIN,370395150b196b26b091f874ffebf5f7d7616f99
31864,04:53:25,05:06:37,1962,50,3420,M,DEU,cea17ec95a5109b9ed18ab1995595b0162b112ed
25805,04:25:03,04:42:13,1960,50,2825,M,ESP,eba6e62782df120530b340af8f3996a76af5d884
22372,04:12:49,04:27:51,1963,50,2454,M,PER,c4223b80fae0882cc73189ae472aed7661124fbd
19418,04:03:10,04:16:41,1959,50,2143,M,ESP,22d255fa1c938d171646374bb62905a5beb9765f
9775,03:38:37,03:51:22,1962,50,1033,M,DNK,e05806f51334805a48a416cd3bf50519bda15519
6753,03:28:42,03:44:18,1961,50,650,M,DEU,b17e79a75c221fda3e5de2e5bae54cda1263fc6b
7722,03:31:46,03:48:05,1963,50,765,M,MEX,df849e7d3e4efb0a1a7a0ee12dd7ca3c3fd02b3f
8489,03:34:19,03:38:22,1963,50,869,M,MEX,d92716ab709641b32356538f1bd245cf080f7d7e
11395,03:43:21,03:43:33,1959,50,1212,M,AUS,53adbedd711d422eee6da46b78bf0aa939f38f48
9457,03:37:38,03:43:49,1960,50,999,M,CAN,318020166c67d20922aa47ee658c39426ffa8dc2
29159,04:38:46,04:50:59,1959,50,3186,M,USA,ff5e02afa40c9874532c4326c771029fe5049249
24979,04:22:11,04:39:37,1961,50,2740,M,USA,5c12c9492d411df2b13b58595e238286a747e9a6
35544,05:36:53,06:03:24,1959,50,3741,M,AUT,25368db581f65bdaa0d56bed1defba7894150cad
15765,03:54:47,04:13:27,1960,50,1703,M,USA,da7eaf2b1740d8af921f2348945a2639318045d5
5968,03:26:15,03:32:38,1960,50,553,M,DNK,d0e4075f42d625ebde0b2fd7e97e12fd9360f158
7543,03:31:06,03:44:07,1960,50,741,M,DEU,d9edbd190efbf1a6a4467dd58fba4be4a9cb5ace
9847,03:38:50,03:41:00,1963,50,1045,M,GBR,5485cd1e25de212bc0a0e64173528cac31c847d3
18313,03:59:50,04:00:14,1962,50,1993,M,DEU,e6283171c33bca48735d9ca32264b8fa95433e7b
5401,03:24:02,03:28:05,1961,50,491,M,CHE,6db70093032460374dc43a9dffc49a89e9447036
1398,02:59:25,03:01:24,1959,50,76,M,CAN,97f92e7e8cbbb69614c7421093c84b7577f57a9d
8185,03:33:14,03:35:30,1959,50,822,M,CAN,f9d3afb8059d43d910c3f4bbc13c21f449ee36ab
6410,03:27:44,03:32:02,1962,50,606,M,DNK,bbd54e0d812fc0b38e08ddf7e03ffc899f1608a9
26036,04:25:53,04:36:37,1963,50,2851,M,NZL,ca645fc480032b8bb380e4788f878dd23992ab78
29940,04:42:46,05:10:16,1959,50,3246,M,DEU,198569723d36000c785776e72e664b8d9752aae6
5335,03:23:46,03:41:03,1959,50,484,M,DEU,aa3017831e4b60e7ef9f9895ee66c304f9b53762
13893,03:50:11,03:53:04,1960,50,1498,M,DEU,3f650657b9903620c13a059c7bd6352aaa119f4e
23855,04:17:57,04:20:20,1960,50,2618,M,DEU,03b37682464539cc3ad5f684747b3b054de19c6d
31323,04:50:11,05:16:03,1963,50,3376,M,DEU,2d91b0c786e9fd54fbf77cc28f09776a2f9f475a
16731,03:56:49,04:10:37,1959,50,1803,M,DEU,43bb619cfffe15e7258cc4217c8e18b62a39a118
14172,03:50:57,04:05:18,1961,50,1532,M,FRA,11086cfedf8f8ef92be7b2a566cc341ae0dadcd4
9613,03:38:06,03:41:48,1959,50,1016,M,DNK,d8e29cddf246ab43eb7f18ab08a22e08282e5f43
29108,04:38:28,04:52:51,1960,50,3182,M,DNK,c3e069b3b99c4990232ad7e06e738307a3648f7b
18442,04:00:10,04:19:24,1962,50,2012,M,DNK,7098e22062a9f69222294a63269e1cabe41b1754
23647,04:17:13,04:35:49,1962,50,2603,M,SWE,aaa85a39ffccd5e3133c5fff1a2f3491c6a6ced2
28120,04:34:05,04:50:28,1960,50,3079,M,DNK,70956fa238729e9c05267407cb2cf0cd4cf03353
12144,03:45:31,03:58:40,1963,50,1301,M,DEU,c070a66314bc1511652ca9d288d1732788d8aded
11591,03:43:55,03:56:54,1962,50,1238,M,DEU,e0f1988fffe4db8d9f87a6f474c4480e4de2b7c2
2992,03:12:00,03:12:14,1959,50,217,M,FRA,9cb4acfbfb2906b69b08af68abb54136ca3ae8be
9508,03:37:47,03:41:36,1961,50,1005,M,DEU,853cd5c55b4bbaa46c51b9861700371b058a5ebb
16679,03:56:43,04:12:06,1962,50,1794,M,FIN,495929cedaaaf70dbe2e3e6029363cd5170ac24a
23198,04:15:41,04:45:00,1961,50,2549,M,GBR,3b03046517783dd0d88e563a25e0690d79cc3e2c
17209,03:57:46,04:11:58,1961,50,1861,M,DEU,e994982d6466f68a678f90e25af1e202cd8907d4
8522,03:34:25,03:49:25,1960,50,876,M,DEU,9ee6ae443f87e7379901ddcf0990b29a76e00dab
16582,03:56:32,03:58:11,1960,50,1784,M,SWE,fac9e6ba24786884e5571b3d59e488c91b6d6ca5
35330,05:32:35,05:57:38,1961,50,3728,M,USA,7f2e94d726e9cedefececd5ca7bbbcb1fd9c368d
24049,04:18:43,04:29:26,1959,50,2640,M,DEU,b0563b31aa1364d82d30470bed6497d2446f04bc
33109,05:01:47,05:32:28,1960,50,3536,M,DNK,bdb6bb747941d8e1c6e1dca4fa0ee1b7462a9a43
11473,03:43:32,03:54:11,1960,50,1222,M,DNK,5e8132422b58275eb822da1ec7971020b72ec7ff
16689,03:56:44,04:12:02,1960,50,1797,M,ISR,fee1423e6e1595ca9e7cf962d8ea257c4ce9a336
5910,03:26:02,03:29:08,1961,50,548,M,USA,ac4f947672ea8e5e09e5a1c01bcaae1a45a95ce0
13394,03:48:55,04:02:02,1963,50,1446,M,DEU,3fecd4e1bdd53878fb24aebc9e3a8fdf36535f49
23703,04:17:26,04:41:33,1962,50,2609,M,DEU,ee8f8fb71c233f5dd6464f2b8d048a14471e2c44
33641,05:07:23,05:37:33,1960,50,3580,M,SWE,c3636a93043c64c2abc76924fa8b776e831b0540
16869,03:57:07,04:16:02,1962,50,1824,M,GBR,b061924c6ef827cd3cfeb7702d34afaeb2bc116f
34631,05:20:09,05:50:17,1961,50,3662,M,DEU,5477a526050fc45b62bdaf7e9859d6cfbb852f05
31026,04:48:24,05:19:24,1961,50,3348,M,DEU,1345c976e463cae04d8fed572d7f0d70ae91a08f
2210,03:06:53,03:08:25,1963,50,139,M,SWE,aeefd76f82dd39b621be5f12f31b521f9857cd95
18998,04:01:53,04:19:00,1963,50,2087,M,ARG,88ab09a51d513d4f971c4cdb43185dc1d6cb7382
22046,04:11:47,04:16:33,1962,50,2425,M,ISR,368b852e9c8bcf85a80798155a8b73ea966bfd80
21884,04:11:19,04:30:23,1962,50,2399,M,DEU,23e48c62597be1f9b59709e526e023c36de23953
20912,04:08:03,04:19:10,1963,50,2314,M,DEU,8b25747683514d43e3edb1a72382b1a40bac894c
18565,04:00:31,04:18:12,1962,50,2030,M,DNK,b3ae27b05cb08d387b12da916f71b96404e8bc12
35136,05:28:25,05:59:13,1963,50,3704,M,DNK,340a7f12becc716c03b3584342239b9a07bb7901
12407,03:46:15,04:00:56,1960,50,1334,M,DNK,b76609ea4a918e5bfbb55d2674d7209647d8c825
17818,03:58:52,04:14:51,1960,50,1929,M,DNK,77215ad9548b859ac841b036205d7d1475b44586
9108,03:36:30,03:41:39,1963,50,949,M,DNK,d39528352c48cfcfc2c72cd6c1ca85b2d221ae4d
10093,03:39:32,03:41:52,1962,50,1070,M,POL,199c00ec55d30e53622379cd1f799bb1be7e51b8
35079,05:27:20,05:52:27,1962,50,3699,M,USA,b13c0f4f48a4068ac647b6b6965e76aae449443a
27881,04:33:05,04:46:09,1962,50,3053,M,BEL,c7e927ec542f5053cdfb5e32444e92454a5ace09
3260,03:13:28,03:14:40,1961,50,237,M,DNK,3df656dc9489670bf93ebbec086a3aa2de194b86
11043,03:42:19,03:53:48,1960,50,1175,M,DEU,800cfd3e78f651fe13797944613fd8ba98543665
11012,03:42:14,03:58:19,1962,50,1170,M,SWE,087adb0c3e08b4036beec1d8178ff046fe1d4017
6553,03:28:10,03:40:56,1963,50,624,M,SWE,ddab022cf5d2ab3e037100384b507a01bd232314
16173,03:55:44,04:10:48,1962,50,1739,M,FIN,449e5ec98e655c2b68a8c7be28e538672e39647a
24817,04:21:35,04:40:06,1960,50,2719,M,SWE,e1a99d41ce996e38c5cf955633fd6fb76ad0724f
1157,02:58:00,02:58:12,1960,50,54,M,GBR,23557a3c9bcacfdab1d39d1ef37236682532c421
17675,03:58:35,04:16:32,1962,50,1905,M,DEU,9c9dd6afc1bf20b8ac29c03895884a818986d4f0
9367,03:37:20,03:48:22,1963,50,988,M,UKR,f81f85e0fb03dc623968391fb1e87fa84478a2a1
20320,04:06:13,04:12:59,1962,50,2256,M,GBR,b773d36cc7e01fb5dfb66657dd0c0c9b3421e835
8951,03:35:57,03:47:59,1959,50,922,M,DNK,31e13c5e6fcbacc9ee3eb099b95ad34a4e198a6a
26579,04:28:00,04:46:09,1963,50,2918,M,DNK,ee6c352069a903a874d0fd2de70eed8e1b76ea1e
8061,03:32:49,03:52:42,1961,50,804,M,ITA,744eca2967ca2b36319c6d8779f94d67a522506e
35323,05:32:26,06:03:35,1963,50,3726,M,DEU,317fbeb37573fa6578cd19990675053de9c720f4
9157,03:36:39,03:41:37,1962,50,961,M,DEU,14977a30ebf64d7fafd6d03209fca7e6192a5539
6711,03:28:37,03:33:39,1963,50,641,M,SWE,4610f00ca2d77a591d5e18421b9e46736ece2df3
24925,04:21:59,04:41:16,1960,50,2731,M,DEU,46a38ec89789fb49f8ef4fed070db1e36ca87be9
13437,03:49:02,04:03:34,1963,50,1447,M,DEU,03adbdd03b8cf85d3bd28c2b94f469770e5909a5
2574,03:09:19,03:10:13,1963,50,173,M,SWE,8d91edc6566c7e5410dd4181648253568ad9b1fa
9450,03:37:37,03:43:46,1960,50,998,M,FRA,eddd65ed04b9fcde65ee9d1c6e961e78b92bfac3
24950,04:22:04,04:51:09,1960,50,2735,M,FRA,a3fb560b88ffe2ba81a2e1d0a470ad4972c6a3b7
14668,03:52:12,03:53:49,1961,50,1587,M,SWE,9df1e7ca096da00055f478e5ed02b1167e3c4d7d
11336,03:43:12,03:49:10,1962,50,1204,M,ITA,335a9e8c4bab42b73847f367e34b6acfd28694f8
12594,03:46:50,04:01:09,1963,50,1350,M,BEL,ca7bcabaec40305b240103230172f254988ecc8a
9050,03:36:18,03:52:21,1962,50,940,M,ESP,3d51d76a054a56a01a58b6ec8430c0509d04374e
18819,04:01:15,04:19:36,1961,50,2064,M,DNK,d116345b8b8f0ac45e943399811f5349c626b2b1
6609,03:28:18,03:32:57,1963,50,629,M,DNK,5e8132422b58275eb822da1ec7971020b72ec7ff
33071,05:01:28,05:27:52,1961,50,3533,M,DNK,95dbf34f2a29b270d7f8b4c02a3e8848faca5b53
28005,04:33:35,04:57:59,1962,50,3064,M,DNK,575fdf071004b5d20cc21d43d59e7befb1f342a2
19829,04:04:26,04:18:17,1962,50,2195,M,DNK,1bfb8deeee3ceaecb3fb8d3fff30231b97ab8810
8099,03:32:54,03:44:32,1959,50,814,M,DNK,3b1b92ff65dfe28a09c0d7015b1dfc1a5511344e
22324,04:12:38,04:38:13,1963,50,2451,M,ISR,e4ee7522f8fe19e706358f3ce0edf8f7583ea9b8
8348,03:33:50,03:45:17,1959,50,847,M,DNK,01bdd9b90e9153ce42f3430d095cf56cfdd5fa9a
20360,04:06:21,04:21:39,1963,50,2262,M,SWE,ff28bb7ff08c4ad20e127b10d748984b9cb59d16
24474,04:20:11,04:23:41,1961,50,2689,M,DEU,286f8153d00d19493620d1b0bcf0af470a3e89c2
24051,04:18:43,04:51:24,1961,50,2641,M,DEU,5ddbbb6da7a948f5953b41517dafc572b8fcabb6
27493,04:31:20,04:48:32,1962,50,3012,M,DEU,7b21da487ae9461992718413dc0518a606a3bf5c
6600,03:28:17,03:34:44,1963,50,626,M,DEU,799c56a5b91c9f87a254ab093c1771b1663a3c98
33911,05:10:34,05:28:38,1959,50,3599,M,DNK,90aadb760f379cda45d6d2b92c228ace3e871b22
18287,03:59:47,04:18:44,1963,50,1989,M,ITA,c7a533299bdbbb4cd3de333305d364fce90420a9
29741,04:41:47,05:00:25,1961,50,3231,M,ITA,0b8079ac01306b857e3792f398aa7464d210631a
28329,04:34:58,05:04:38,1961,50,3097,M,USA,6d8b0e66669c0def7b64820a41252b46638c6f7d
9947,03:39:08,03:50:17,1963,50,1056,M,ISR,8f793aebc83a8baab98d8f7fdd616216bd085d9d
31878,04:53:31,05:07:25,1962,50,3422,M,DEU,aa9a19a314701a9d2c0ba061ab63630233985ded
7824,03:32:05,03:34:39,1960,50,778,M,FRA,3b40b3a4b32702928d4cdff1f789685519564715
4608,03:20:24,03:22:10,1960,50,388,M,FRA,b4344633607d7ed4f6906cc57dfc24f71c585cfb
22798,04:14:18,04:30:02,1963,50,2503,M,DEU,5df7dc216895d25e9906219667ed32a49e89ddb6
15252,03:53:39,04:05:40,1963,50,1646,M,ITA,f9e87338c23e442362113c83cd845d1342c69df1
9037,03:36:15,03:42:27,1963,50,933,M,DEU,bb53f24345e3a9c3250789c3e6a11ed0f9c92a3e
24643,04:20:51,04:51:41,1961,50,2703,M,KOR,3051538439adaecf8e3467003f574e40366d02d6
2131,03:06:18,03:07:27,1962,50,130,M,DNK,3d547551ae4afc802378dcb6e8e10b55a832ec62
1316,02:58:54,02:59:48,1959,50,66,M,DNK,0c68b30b7b8f52763c6aca6419e04d14a66d56d4
27774,04:32:37,04:50:55,1962,50,3040,M,NLD,f06d81798d44ac8000157f575c0937b7120d4112
7813,03:32:02,03:36:26,1961,50,777,M,DEU,5562676edbe805de59a7907925ded2d58bbbf851
21075,04:08:36,04:22:30,1963,50,2335,M,ESP,c3cd4dae0602122e157e006cf2182e63d762df23
17826,03:58:52,04:11:19,1963,50,1930,M,NLD,3951f4921ead35d618f8c11c5166b9f5af74fe34
20325,04:06:15,04:18:41,1963,50,2258,M,NLD,af50f34a9c4cec1b470124641514260996ab6aec
20985,04:08:17,04:37:12,1962,50,2322,M,DEU,81689eb7ba0780eab6092c0e67606d748e1eec3c
8554,03:34:33,03:37:49,1962,50,879,M,DEU,9b860e9a22b4c2718d044c6c18737b60d73679cc
26442,04:27:27,04:43:38,1961,50,2899,M,DEU,dac851365b3b4196eb3b4512264a843eea663f7b
25516,04:23:55,04:39:55,1962,50,2795,M,USA,6133af47d190862e58af6d0f055cb598e9d26ca1
12208,03:45:40,03:59:33,1963,50,1309,M,DEU,5fa1bed1ee0859f2e818cb49c88c43ca85ffba48
4127,03:18:09,03:20:46,1963,50,341,M,USA,f77f24d37a93baaeb7380fd7b46c56b533c69156
28116,04:34:05,05:06:34,1961,50,3077,M,GBR,7ee67918c65da68849bdd095e5360652f02c447a
15963,03:55:16,04:08:30,1963,50,1720,M,ITA,8b95a4fe54e2bb963a2e98ee03bc42c346e5aaea
18072,03:59:21,04:11:41,1961,50,1963,M,SWE,514741ba3f392cf2e511d735d99c2632ef1a59cb
36179,05:59:46,06:00:59,1959,50,3797,M,DEU,7e997b23b4398b4cbca2fba47005ff35d811cc75
28470,04:35:38,04:54:10,1963,50,3112,M,FIN,cfd4f243ae0b4fa93b218de5488c0ef1c94dc591
22187,04:12:13,04:16:26,1962,50,2438,M,AUT,171ce00085266d41435e362ed6d1488c5356b3ec
21472,04:10:00,04:26:26,1963,50,2359,M,FIN,7cea8656aa39db2a2d7c5987b6a786d42de0b05b
5723,03:25:18,03:27:53,1960,50,528,M,GBR,f1fd3bd90d558ab1f239419b78fccb1b6f5c3a3a
11506,03:43:40,03:57:12,1960,50,1225,M,GBR,6007f3a16bc973b1b5469c613113ffa7f5c34bc1
15231,03:53:37,04:09:47,1959,50,1643,M,GBR,7ddd27210a94eae44ed471945b7ae2076f6a75e6
6884,03:29:05,03:32:03,1961,50,659,M,DEU,2b0a47fab76f226630f045b3d13f7d2acbcc1d63
6327,03:27:30,03:32:00,1961,50,598,M,RUS,eb4ff145327a0ee65f9d17dad2775680bc2e98e7
27406,04:30:59,04:46:20,1962,50,3004,M,ITA,2a24daf810c64ea0f022cea387bd04bd0b74ac88
20715,04:07:23,04:22:44,1959,50,2291,M,ITA,8cd8c3ace0f3366b1dd5bc27496d447ebb45fd67
29774,04:41:56,05:02:32,1959,50,3236,M,ITA,27d4b4182963c20848c4c337946bf418bf5a0e8d
21549,04:10:13,04:21:33,1961,50,2367,M,DEU,12c7a284cd7b567f864351b04733d1147b217d63
14141,03:50:52,04:03:21,1959,50,1526,M,CAN,f810d051b84039f40bae2ae8a3dd40cc68b5e309
9158,03:36:39,03:47:28,1963,50,962,M,CAN,af45ee275e3600d18ad7b5071e921a46cfaba23c
14895,03:52:48,04:12:57,1963,50,1606,M,VEN,cc3d79cbbbdbe9d438bf667e80da32a29bcfd01a
10428,03:40:28,03:42:59,1960,50,1110,M,ISR,073ccbdbcd8d2982088b1179d5c86de44eb2b68b
17761,03:58:45,03:59:41,1960,50,1915,M,ITA,5f9f28ae47c360c5fcef7120e99bca7efc9300da
17485,03:58:14,04:01:04,1960,50,1890,M,ITA,70026519c7a5ed26ae6939ae1c0194cf0bef7b07
15541,03:54:18,04:11:50,1963,50,1682,M,ITA,13da2751cb6c40e975d5bea5631d868d6db7da9a
18355,03:59:56,04:24:10,1962,50,2003,M,ITA,eee6d6ad4fc07eb46092e88a43255c74eb4184b7
4666,03:20:43,03:22:21,1962,50,394,M,FRA,7592bfe1bd04efdd29bf7a1de4c2d8af72f9d369
30643,04:46:25,05:13:06,1963,50,3320,M,FRA,07a222eab74e8349525bd90f6bedebf3cf05ff7f
30019,04:43:11,05:15:31,1960,50,3257,M,ISR,e6a9de48da0e9917c3054e06e6f8b80c4585e6dd
2048,03:05:43,03:05:58,1961,50,117,M,ITA,edd0625960b3a126e2b95f7c613f3e8878039ccb
7661,03:31:30,03:44:07,1961,50,754,M,ITA,b56b8934702320ac260656789e89d84f78f245cc
19986,04:05:00,04:20:50,1961,50,2213,M,FRA,cfffe959c1deae962385ae7593b6ce2cd26f48b6
24989,04:22:13,04:41:39,1963,50,2741,M,FRA,56c3ef0d5ce1ffe25038a28ea11fee4537261a4e
32738,04:58:52,05:18:18,1962,50,3503,M,FRA,9c981e100b5e5a065c7c02c2771cb600d4b70b28
8561,03:34:33,03:47:34,1960,50,880,M,DEU,ca08c5acc29076a3b822335f6a52a800c3abb374
1379,02:59:18,03:01:09,1963,50,75,M,AUT,2ddb0bf8103f504d3ebd323a560057a03998466a
21545,04:10:13,04:35:05,1963,50,2365,M,GBR,199d9c6e5c2b2c3c13719e3ed9fd14edc5de4910
26125,04:26:14,04:31:11,1962,50,2862,M,USA,3b5215014a3e3eca4c481e3c651ffb830d160cb3
9145,03:36:37,03:43:24,1962,50,956,M,AUT,e5646a2003607655b725f436ecdcc11f57b7526b
18538,04:00:26,04:06:47,1962,50,2029,M,AUT,8b714fb809238213486c07181448cc106705ad3a
18723,04:00:59,04:19:59,1961,50,2053,M,USA,ffd62b7538c8e0f0ba07162a76d04e764643b9ab
27225,04:30:15,04:57:32,1961,50,2990,M,DEU,e6e50a02f95e97d89744e4477b61ba70deb37c94
28108,04:34:03,04:51:23,1959,50,3076,M,GBR,dcb1010c1db789bab29ae990d8617e0afdc8b01f
10595,03:41:03,03:54:41,1961,50,1130,M,GBR,386c25ead4e2b48c0e4a2f596accd78d2d4aff8b
34800,05:22:27,05:39:47,1960,50,3677,M,GBR,7f24c5621f94190ddb9b9cad4fbe85e21e68b96c
19148,04:02:19,04:12:58,1960,50,2112,M,ZAF,f74dbe9b8698e6532123345e721f25295547040c
26290,04:26:49,04:38:26,1959,50,2884,M,FRA,5c59988bd40f0ffb8eb31054776b9c5ebef0e173
3129,03:12:50,03:13:18,1961,50,227,M,GBR,3a7a93bd917e6fc50c3dccb0c9631b24f69bb6f4
32854,04:59:37,05:15:27,1963,50,3514,M,FRA,f50e9ea5ffe497570ceceb4b32ddb4ffaad0fd2b
19026,04:01:59,04:31:40,1963,50,2092,M,CHN,aeaaa8774824c94fcdaaf46392c214913f16a072
2402,03:08:15,03:08:56,1963,50,154,M,DEU,96548f27d7934d7f1082f178fc86cfa61902d5d4
13990,03:50:27,03:52:46,1963,50,1506,M,DEU,3a0c70d68a1923f30ea33331778435f0b2addb20
35328,05:32:34,06:00:41,1959,50,3727,M,ESP,afe99c78e2ddd45cdcbdc00dcec63031285b8f1b
35716,05:42:40,06:09:01,1962,50,3754,M,CHN,e8edb814f4c98b4b370d49c46d769b3c0a349b57
4034,03:17:37,03:19:42,1963,50,333,M,AUT,d0fe9e4199163a9d8b7400025a6f947b98cc973c
28056,04:33:50,04:49:14,1961,50,3071,M,AUT,c1bc98229f44bd267c40c4377f669c281717a1f6
7267,03:30:13,03:31:42,1962,50,709,M,CAN,a558d20ef6f8928eddcfdce5b81cb651c667d5be
7289,03:30:16,03:34:29,1963,50,711,M,USA,f3b6d2a18e941ce76cdf0f058aa777fc322b974e
5122,03:22:50,03:26:04,1963,50,452,M,CAN,c1bf9953fbbcb63003c687c60cd5806db1b73f7d
13628,03:49:31,03:53:12,1962,50,1472,M,AUS,103acc9c18350b086f00b69e79df42b3a10add5b
1613,03:01:32,03:03:53,1961,50,87,M,AUS,a8dbfa040b657665ed48d8486fdc2ddd3f566f13
25434,04:23:37,04:41:32,1962,50,2785,M,FIN,4b178c5df581e9ddd7700541c911e0f0e3cda3ff
529,02:50:06,02:50:13,1963,50,15,M,FIN,8339a890d95b1a4f09dab55792967f24610abb97
16018,03:55:22,04:06:52,1960,50,1723,M,DNK,e52dd8bd1f2102677254699f8e740427de2b1c46
8246,03:33:29,03:38:30,1963,50,831,M,DEU,de120e1cb6821243a23e27e335020dc3a2139ac7
15669,03:54:34,03:59:16,1963,50,1690,M,FRA,c262b7518ff2244173df632ddc241169e5d92e06
3217,03:13:13,03:14:23,1963,50,234,M,FRA,47f30d857ef2b91582f71270cf2b189ebce4a946
25567,04:24:06,04:40:19,1961,50,2797,M,FRA,d8751b2052e86fff1ad77ee3e392f056f7ee33d0
1777,03:03:22,03:04:51,1962,50,92,M,FRA,f9a661efcd5f739ba5d6f06c23d2b5fa69523a5b
35388,05:33:31,06:04:04,1963,50,3733,M,DEU,9d966e940ec8523f9607d12a02569445196dfb18
17859,03:58:57,04:04:27,1963,50,1934,M,GBR,698a4c1a038f57a8865f6a1f9ed8dbfd0e147e9f
12205,03:45:39,03:48:24,1960,50,1308,M,DNK,0af6a9594617fe410f3d7523de46b6019f515e44
20655,04:07:11,04:20:54,1963,50,2288,M,DNK,db59d33ffff0da827aa2b72431ab363ff5d5ad1f
17962,03:59:07,04:10:49,1962,50,1949,M,DEU,702ce8161f76bb976ff5ed2c9906ffc7dbe4a3c3
3339,03:13:51,03:15:19,1961,50,249,M,FRA,cd3fdd50756dbea386e3096c7bae735f7f43386e
18488,04:00:17,04:14:35,1960,50,2022,M,FRA,dbc11b3b09f8f6e584370f757f3e9f557a0d3ed8
26526,04:27:46,04:44:30,1962,50,2913,M,DEU,8d4f35e95290c88216565c0d168c11971d49715e
15297,03:53:47,04:12:21,1959,50,1653,M,GBR,ae30e94161fcf9033ddccceef8753e0c39c52c21
30233,04:44:12,05:14:45,1962,50,3280,M,GBR,8c6e49f75f48a4f300e2ad4c24ec5e0fb434c7c3
28612,04:36:15,05:03:30,1962,50,3129,M,GBR,51fa1870d76235d74406d25a5dc570a43cafdad7
22398,04:12:55,04:40:01,1963,50,2460,M,GBR,66242a1a6d1c09e6bfd59e32fbceabcf84c1ace2
32315,04:56:07,05:23:41,1963,50,3467,M,GBR,352d4b4faf33da96fd07a6c84a0be991571e0025
33581,05:06:49,05:32:32,1960,50,3572,M,IRL,0d51d75863c7f2b1e02395bcccc7488b5c894c62
21551,04:10:14,04:24:07,1959,50,2368,M,AUT,819798f1dd35301c00ccf5455eea0c3db7ea7a71
33104,05:01:45,05:31:34,1961,50,3535,M,DEU,c239e527ee78612dc939e045079244ede44f249c
6841,03:28:57,03:29:45,1963,50,656,M,DEU,63292d869e293cb9e7bb19a45217bdff6fe1bde2
4637,03:20:33,03:24:14,1963,50,391,M,GBR,92edaf9a5c748832ad96f7fa86ce9b7326405dee
18702,04:00:54,04:26:31,1963,50,2050,M,GBR,4c0f0ac59d3cee9f3b22fdffeecdc9ccb0e052fd
7603,03:31:19,03:42:57,1963,50,747,M,CHE,f744ebb0a3e12914a494ab310ec8165d79d4dc28
3303,03:13:41,03:18:05,1959,50,242,M,DEU,0bb246064662e360bb31098137d3608c76bb1219
